#,song_title,artist,page_title,views,genre
692,He begut (una mica massa),Dan Peralbo i El Comboi,"He begut (una mica massa), de l'àlbum ""Dan Peralbo i El comboi"" (Dan Peralbo i El Comboi) - Viasona",75,pop-rock
693,Sonen ses campanes,Maria Jaume,"Sonen ses campanes, de l'àlbum ""Sant Domingo Forever"" (Maria Jaume) - Viasona",74,cançó autor
694,La Tarara,Pep Gimeno 'Botifarra',"La Tarara, de l'àlbum ""De banda a banda del Mediterrani"" (Pep Gimeno 'Botifarra') - Viasona",74,folk
695,Torno a ser jo,Oques Grasses,"Torno a ser jo, de l'àlbum ""Fans del sol"" (Oques Grasses) - Viasona",74,pop-rock
696,Vola,Txarango,"Vola, de l'àlbum ""Benvinguts al llarg viatge"" (Txarango) - Viasona",74,pop-rock
697,Mil ocells,Txarango,"Mil ocells, de l'àlbum ""El cor de la terra"" (Txarango) - Viasona",74,pop-rock
698,El meu avi,Marina Rossell,"El meu avi, de l'àlbum ""Clàssics catalans"" (Marina Rossell) - Viasona",74,havanera
699,Fandango d'Aiora,Aigua,"Fandango d'Aiora, de l'àlbum ""Noninó"" (Aigua) - Viasona",74,folk
700,Llevantina,Follim Follam,"Llevantina, de l'àlbum ""Cançons porques 1"" (Follim Follam) - Viasona",74,folk
701,Els temps estan canviant,Els miralls de Dylan,"Els temps estan canviant, de l'àlbum ""Els miralls de Dylan"" (Els miralls de Dylan) - Viasona",74,folk
702,Vida,Lluís Llach,"Vida, de l'àlbum ""Lluís Llach"" (Lluís Llach) - Viasona",74,cançó autor
703,L'oreneta,Emili Vendrell,"L'oreneta, de l'àlbum ""L'oreneta"" (Emili Vendrell) - Viasona",74,folk
704,Samarreta d'imperi,Gertrudis,"Samarreta d'imperi, de l'àlbum ""500"" (Gertrudis) - Viasona",74,rumba
705,1 cúmbia amb el Guillem (1vs1),Mushkaa,"1 cúmbia amb el Guillem (1vs1), de l'àlbum ""NOVA BOSSA"" (Mushkaa) - Viasona",74,música urbana
706,L'orquestra del Titànic,La Fúmiga,"L'orquestra del Titànic, de l'àlbum ""Fotosíntesi"" (La Fúmiga) - Viasona",73,pop-rock
707,L'ESCORPÍ,Carles Caselles,"L'ESCORPÍ, de l'àlbum ""Primer Moviment"" (Carles Caselles) - Viasona",73,música urbana
708,La castanyera,Dàmaris Gelabert,"La castanyera, de l'àlbum ""Cançons Populars & noves"" (Dàmaris Gelabert) - Viasona",73,folk
709,Non non xixet,El Corral de Pepeta,"Non non xixet, de l'àlbum ""El Corral de Pepeta"" (El Corral de Pepeta) - Viasona",73,folk
710,Llepolies,Zoo,"Llepolies, de l'àlbum ""Llepolies"" (Zoo) - Viasona",73,música urbana
711,Alegre i encantada,Txarango,"Alegre i encantada, de l'àlbum ""Som riu"" (Txarango) - Viasona",73,pop-rock
712,"Adéu, adéu-siau",Club Súper 3,"Adéu, adéu-siau, de l'àlbum ""Superclubitresifiu"" (Club Súper 3) - Viasona",73,folk
713,La casa que vull,Teresa Rebull,"La casa que vull, de l'àlbum ""Joan Salvat-Papasseit"" (Teresa Rebull) - Viasona",73,cançó autor
714,Cançó de bressol,Dàmaris Gelabert,"Cançó de bressol, de l'àlbum ""Cançons de bressol"" (Dàmaris Gelabert) - Viasona",72,folk
715,Flors i violes,Alosa,"Flors i violes, de l'àlbum ""El primer cant del matí"" (Alosa) - Viasona",72,folk
716,Ben aviat,Ferran Palau,"Ben aviat, de l'àlbum ""Aniversari feliç"" (Ferran Palau) - Viasona",72,pop-rock
717,Buguenvíl·lies,Pau Vallvé,"Buguenvíl·lies, de l'àlbum ""La vida és ara"" (Pau Vallvé) - Viasona",72,cançó autor
718,"La lluna, la pruna",Rovell d'ou,"La lluna, la pruna, de l'àlbum ""No n'hi ha prou"" (Rovell d'ou) - Viasona",72,folk
719,Silenci,Lluís Llach,"Silenci, de l'àlbum ""I si canto trist"" (Lluís Llach) - Viasona",72,cançó autor
720,"Simfonia núm. 3 (d'un temps, d'uns botons)",Pau Riba,"Simfonia núm. 3 (d'un temps, d'uns botons), de l'àlbum ""Dioptria II"" (Pau Riba) - Viasona",72,cançó autor
721,Primavera,Judit Neddermann,"Primavera, de l'àlbum ""LAR"" (Judit Neddermann) - Viasona",72,cançó autor
722,Tu pots canviar-ho tot (Has de viure),Aitana,"Tu pots canviar-ho tot (Has de viure), de l'àlbum ""El disc de La Marató 2018"" (Aitana) - Viasona",72,pop-rock
723,Estic sola,Dagoll Dagom,"Estic sola, de l'àlbum ""Mar i cel"" (Dagoll Dagom) - Viasona",71,cançó autor
724,No te'n vagis pas,Mercè Madolell,"No te'n vagis pas, de l'àlbum ""Canta Jacques Brel"" (Mercè Madolell) - Viasona",71,cançó autor
725,Les floristes de la Rambla,Joan Manuel Serrat,"Les floristes de la Rambla, de l'àlbum ""Banda sonora d'un temps, d'un país"" (Joan Manuel Serrat) - Viasona",71,cançó autor
726,LA VORÀGINE,Carles Caselles,"LA VORÀGINE, de l'àlbum ""Primer Moviment"" (Carles Caselles) - Viasona",71,música urbana
727,Semblava que fossis tu,Els Amics de les Arts,"Semblava que fossis tu, de l'àlbum ""Semblava que fossis tu"" (Els Amics de les Arts) - Viasona",71,pop-rock
728,MALBÉ,Carles Caselles,"MALBÉ, de l'àlbum ""Primer Moviment"" (Carles Caselles) - Viasona",71,música urbana
729,Corren,Gossos,"Corren, de l'àlbum ""Oxigen"" (Gossos) - Viasona",71,pop-rock
730,Cant de Gentil,Joan Josep Mayans,"Cant de Gentil, de l'àlbum ""Verdaguer"" (Joan Josep Mayans) - Viasona",71,cançó autor
731,Tu vas lluitar,"Gemma Humet, Escola Superior de Música de Catalunya","Tu vas lluitar, de l'àlbum ""El disc de La Marató 2015"" (Gemma Humet, Escola Superior de Música de Catalunya) - Viasona",71,cançó autor
732,Cançó de les balances,Ovidi Montllor,"Cançó de les balances, de l'àlbum ""... Per sempre"" (Ovidi Montllor) - Viasona",71,cançó autor
733,La Mare de Déu,Pau Riba,"La Mare de Déu, de l'àlbum ""Nadadales"" (Pau Riba) - Viasona",70,folk
734,Muntanyes del Canigó,Maria Laffitte,"Muntanyes del Canigó, de l'àlbum ""Canciones tradicionales de Catalunya"" (Maria Laffitte) - Viasona",70,folk
735,Cançó del noi dels cabells llargs,Els 3 tambors,"Cançó del noi dels cabells llargs, de l'àlbum ""Els 3 Tambors"" (Els 3 tambors) - Viasona",70,folk
736,Què té aquesta terra nostra,Biel Majoral,"Què té aquesta terra nostra, de l'àlbum ""Vou veri vou per no dormir"" (Biel Majoral) - Viasona",70,folk
737,Els mesos de l'any,Dàmaris Gelabert,"Els mesos de l'any, de l'àlbum ""Cançons per Aprendre: 7-9 Anys Vol I"" (Dàmaris Gelabert) - Viasona",70,folk
738,Crema i ensaïmada,Rudymentari,"Crema i ensaïmada, de l'àlbum ""Mala herba sempre creix"" (Rudymentari) - Viasona",70,música urbana
739,Tot el que hem guanyat perdent,Feliu Ventura,"Tot el que hem guanyat perdent, de l'àlbum ""Tot el que hem guanyat perdent"" (Feliu Ventura) - Viasona",70,cançó autor
740,Cadena de favors,Miquel Abras,"Cadena de favors, de l'àlbum ""La vida en un sospir"" (Miquel Abras) - Viasona",70,pop-rock
741,"Has tornat a venir, Judes",La Ludwig Band,"Has tornat a venir, Judes, de l'àlbum ""Gràcies per venir"" (La Ludwig Band) - Viasona",70,pop-rock
742,Nena catalana,"Will.x.o, Ceaxe, VWAE","Nena catalana, de l'àlbum ""Nena catalana"" (Will.x.o, Ceaxe, VWAE) - Viasona",70,música urbana
743,La festa de la pau,Dàmaris Gelabert,"La festa de la pau, de l'àlbum ""M'agrada el Nadal"" (Dàmaris Gelabert) - Viasona",70,folk
744,Verdura i peix,Xiula,"Verdura i peix, de l'àlbum ""Donem​-​li una volta al món"" (Xiula) - Viasona",70,folk
745,Recollim!,Dàmaris Gelabert,"Recollim!, de l'àlbum ""Cançons per Aprendre: 0-3 anys Vol II"" (Dàmaris Gelabert) - Viasona",70,folk
746,Una història d'amor,Obrint Pas,"Una història d'amor, de l'àlbum ""Benvingut al Paradís"" (Obrint Pas) - Viasona",69,pop-rock
747,Bolero de l'Alcúdia,"Al Tall, Maria del Mar Bonet","Bolero de l'Alcúdia, de l'àlbum ""Cançons de la nostra Mediterrània"" (Al Tall, Maria del Mar Bonet) - Viasona",69,folk
748,"Mareta, mareta",Al Tall,"Mareta, mareta, de l'àlbum ""Som de la pelitrúmpeli"" (Al Tall) - Viasona",69,folk
749,"No cou, no pica",Auxili,"No cou, no pica, de l'àlbum ""Aborígen"" (Auxili) - Viasona",69,pop-rock
750,El Casino Principal!,Pep Gimeno 'Botifarra',"El Casino Principal!, de l'àlbum ""Ja ve l'aire"" (Pep Gimeno 'Botifarra') - Viasona",69,folk
751,El gripau blau,Ara va de bo,"El gripau blau, de l'àlbum ""El gripau blau"" (Ara va de bo) - Viasona",69,folk
752,Oració del Crist de la Tramuntana,Amadeu Casas,"Oració del Crist de la Tramuntana, de l'àlbum ""Lo gaiter de la Muga"" (Amadeu Casas) - Viasona",69,cançó autor
753,El drapaire,Joan Manuel Serrat,"El drapaire, de l'àlbum ""Ara que tinc vint anys"" (Joan Manuel Serrat) - Viasona",69,cançó autor
754,Només amb tu,Animal,"Només amb tu, de l'àlbum ""Més enllà de les paraules"" (Animal) - Viasona",69,pop-rock
755,Sencera,Anna Andreu,"Sencera, de l'àlbum ""Vigília"" (Anna Andreu) - Viasona",69,pop-rock
756,Un camell d'Orient,Manel,"Un camell d'Orient, de l'àlbum ""Un camell d'Orient"" (Manel) - Viasona",69,pop-rock
757,L'hereu Riera,Al Tall,"L'hereu Riera, de l'àlbum ""Cançó popular, País Valencià"" (Al Tall) - Viasona",69,folk
758,Mireu els meus ànecs,Club Súper 3,"Mireu els meus ànecs, de l'àlbum ""El cançoner del mic"" (Club Súper 3) - Viasona",69,folk
759,Pa amb tomàquet,P.A.W.N. Gang,"Pa amb tomàquet, de l'àlbum ""Pa amb tomàquet"" (P.A.W.N. Gang) - Viasona",69,música urbana
760,L'art de coincidir,Roger Padrós,"L'art de coincidir, de l'àlbum ""L'art de coincidir"" (Roger Padrós) - Viasona",69,pop-rock
761,El temps passa volant - Cançó d'aniversari,La Colla Pirata,"El temps passa volant - Cançó d'aniversari, de l'àlbum ""El temps passa volant - Cançó d'aniversari"" (La Colla Pirata) - Viasona",68,folk
762,Estiu,Zoo,"Estiu, de l'àlbum ""Estiu"" (Zoo) - Viasona",68,música urbana
763,Què volen aquesta gent,Maria del Mar Bonet,"Què volen aquesta gent, de l'àlbum ""Què volen aquesta gent?"" (Maria del Mar Bonet) - Viasona",68,cançó autor
764,Jenifer,Els Catarres,"Jenifer, de l'àlbum ""Jenifer"" (Els Catarres) - Viasona",68,pop-rock
765,Jo al teu lloc,Ferran Palau,"Jo al teu lloc, de l'àlbum ""Aniversari feliç"" (Ferran Palau) - Viasona",68,pop-rock
766,PESCADOR DE L'ATLÀNTIC NORD,Carles Caselles,"PESCADOR DE L'ATLÀNTIC NORD, de l'àlbum ""Primer Moviment"" (Carles Caselles) - Viasona",68,música urbana
767,Senyor pirotècnic,La Gossa Sorda,"Senyor pirotècnic, de l'àlbum ""Vigila"" (La Gossa Sorda) - Viasona",68,pop-rock
768,L'avi mariner,Rovell d'ou,"L'avi mariner, de l'àlbum ""Comença el show"" (Rovell d'ou) - Viasona",68,folk
769,Per la bona gent,Manel,"Per la bona gent, de l'àlbum ""Per la bona gent"" (Manel) - Viasona",68,pop-rock
770,"Paf, el drac màgic",Falsterbo Marí,"Paf, el drac màgic, de l'àlbum ""Salta un ocell"" (Falsterbo Marí) - Viasona",68,folk
771,Amansint l'Aigua - El canvi,Marc Vilajuana,"Amansint l'Aigua - El canvi, de l'àlbum ""Panteisme"" (Marc Vilajuana) - Viasona",67,cançó autor
772,Sant Antoni de Gavarda,Pep Gimeno 'Botifarra',"Sant Antoni de Gavarda, de l'àlbum ""Si em pose a cantar cançons"" (Pep Gimeno 'Botifarra') - Viasona",67,folk
773,País estrany,Els Catarres,"País estrany, de l'àlbum ""Paracaigudistes"" (Els Catarres) - Viasona",67,pop-rock
774,Afortunada (Versió 'Lucky'),Abril,"Afortunada (Versió 'Lucky'), de l'àlbum ""Instruccions per estimar una cirera"" (Abril) - Viasona",67,música urbana
775,No-ni-no li diu sa mare,Dàmaris Gelabert,"No-ni-no li diu sa mare, de l'àlbum ""Cançons de bressol"" (Dàmaris Gelabert) - Viasona",67,folk
776,Les sabates,Joan Manuel Serrat,"Les sabates, de l'àlbum ""Cançó de matinada"" (Joan Manuel Serrat) - Viasona",67,cançó autor
777,Tornarem,Lax'n'Busto,"Tornarem, de l'àlbum ""Simfònic"" (Lax'n'Busto) - Viasona",67,pop-rock
778,Els ocells han arribat,Dàmaris Gelabert,"Els ocells han arribat, de l'àlbum ""Cançons Populars & noves"" (Dàmaris Gelabert) - Viasona",67,folk
779,Lo lo lo,Al·lèrgiques al pol·len,"Lo lo lo, de l'àlbum ""AL·LARMA"" (Al·lèrgiques al pol·len) - Viasona",67,pop-rock
780,La meva sort,Ginestà,"La meva sort, de l'àlbum ""La meva sort"" (Ginestà) - Viasona",67,pop-rock
781,Constipat,Club Súper 3,"Constipat, de l'àlbum ""Apasupersom-hi"" (Club Súper 3) - Viasona",67,folk
782,L'àngel i els pastors,Macedònia,"L'àngel i els pastors, de l'àlbum ""Et toca a tu"" (Macedònia) - Viasona",67,folk
783,Adéu,Els Amics de les Arts,"Adéu, de l'àlbum ""El senyal que esperaves"" (Els Amics de les Arts) - Viasona",66,pop-rock
784,El Miquel i l'Olga tornen,Manel,"El Miquel i l'Olga tornen, de l'àlbum ""10 milles per veure una bona armadura"" (Manel) - Viasona",66,pop-rock
785,El valset de la petita puça,La Tresca i la Verdesca,"El valset de la petita puça, de l'àlbum ""La Tresca i la Verdesca"" (La Tresca i la Verdesca) - Viasona",66,folk
786,Foc lent,Adala,"Foc lent, de l'àlbum ""klima"" (Adala) - Viasona",66,música urbana
787,Alegria,El Diluvi,"Alegria, de l'àlbum ""Alegria"" (El Diluvi) - Viasona",66,pop-rock
788,Va x Tu,Maria Jaume,"Va x Tu, de l'àlbum ""Sant Domingo Forever"" (Maria Jaume) - Viasona",66,cançó autor
789,Pingpong,Oques Grasses,"Pingpong, de l'àlbum ""Fruit del Deliri"" (Oques Grasses) - Viasona",66,pop-rock
790,Pa amb oli,Peret,"Pa amb oli, de l'àlbum ""De cap a la palla/ Pa amb oli"" (Peret) - Viasona",66,rumba
791,Finals,La Fúmiga,"Finals, de l'àlbum ""Finals"" (La Fúmiga) - Viasona",66,pop-rock
792,Perquè vull,Ovidi Montllor,"Perquè vull, de l'àlbum ""Un entre tants"" (Ovidi Montllor) - Viasona",66,cançó autor
793,La samarreta,Ovidi Montllor,"La samarreta, de l'àlbum ""De manars i garrotades"" (Ovidi Montllor) - Viasona",66,cançó autor
794,Wimoweh,La Pataqueta,"Wimoweh, de l'àlbum ""Pataqueta Pop"" (La Pataqueta) - Viasona",66,folk
795,Jo vull ser miss,Guillermina Motta,"Jo vull ser miss, de l'àlbum ""Remena nena"" (Guillermina Motta) - Viasona",65,cançó autor
796,Boombera,Xiula,"Boombera, de l'àlbum ""Xiulalaland"" (Xiula) - Viasona",65,folk
797,Pots somiar una mica en mi,Anna Roig i l'Ombre de Ton Chien,"Pots somiar una mica en mi, de l'àlbum ""El disc de La Marató 2013"" (Anna Roig i l'Ombre de Ton Chien) - Viasona",65,cançó autor
798,Un satèl·lit orbitant,Manu Guix,"Un satèl·lit orbitant, de l'àlbum ""Un satèl·lit orbitant"" (Manu Guix) - Viasona",65,pop-rock
799,Tots els colors del vent,Cris Juanico,"Tots els colors del vent, de l'àlbum ""Cançons de Xerxa"" (Cris Juanico) - Viasona",65,cançó autor
800,Camila,The Tyets,"Camila, de l'àlbum ""Camila"" (The Tyets) - Viasona",65,música urbana
801,"Mareta, mareta",Amansalva,"Mareta, mareta, de l'àlbum ""M'han dit que diuen"" (Amansalva) - Viasona",65,folk
802,Maria Rosa,Bernardino i el seu Grup,"Maria Rosa, de l'àlbum ""Pop a la catalana 4"" (Bernardino i el seu Grup) - Viasona",65,pop-rock
803,No t'adormis,Txarango,"No t'adormis, de l'àlbum ""Som riu"" (Txarango) - Viasona",65,pop-rock
804,"Fum, fum, fum",Música Nostra,"Fum, fum, fum, de l'àlbum ""Canta nadal"" (Música Nostra) - Viasona",65,folk
805,Sta guai,Oques Grasses,"Sta guai, de l'àlbum ""Fans del sol"" (Oques Grasses) - Viasona",65,pop-rock
806,COL·LAPSE,Carles Caselles,"COL·LAPSE, de l'àlbum ""Primer Moviment"" (Carles Caselles) - Viasona",65,música urbana
807,VInt-i-un botons,Blaumut,"VInt-i-un botons, de l'àlbum ""Equlibri"" (Blaumut) - Viasona",65,pop-rock
808,Que tot et vagi bé,Txarango,"Que tot et vagi bé, de l'àlbum ""El cor de la terra"" (Txarango) - Viasona",65,pop-rock
809,La mar respira calma,Raimon,"La mar respira calma, de l'àlbum ""Raimon 50"" (Raimon) - Viasona",65,cançó autor
810,El gall negre,El Pont d'Arcalís,"El gall negre, de l'àlbum ""Del pirineu estant"" (El Pont d'Arcalís) - Viasona",64,folk
811,Pau,Cala Vento,"Pau, de l'àlbum ""Pau"" (Cala Vento) - Viasona",64,pop-rock
812,Persiana baixada,Sexenni,"Persiana baixada, de l'àlbum ""Només música!"" (Sexenni) - Viasona",64,pop-rock
813,Seré feliç,Los Manolos,"Seré feliç, de l'àlbum ""El disc de La Marató 2016"" (Los Manolos) - Viasona",64,rumba
814,Pastora,Ebri Knight,"Pastora, de l'àlbum ""Foc!"" (Ebri Knight) - Viasona",64,folk
815,Pacte de sang,Periferia,"Pacte de sang, de l'àlbum ""Lo que queda por sentir"" (Periferia) - Viasona",64,pop-rock
816,Gràcies,Canimas,"Gràcies, de l'àlbum ""Un pam de net"" (Canimas) - Viasona",64,pop-rock
817,La cançó dels pronoms febles,Família Macià,"La cançó dels pronoms febles, de l'àlbum ""La cançó dels pronoms febles"" (Família Macià) - Viasona",64,folk
818,Unnn. ummm!,La Ratonera,"Unnn. ummm!, de l'àlbum ""De bar en bar"" (La Ratonera) - Viasona",64,pop-rock
819,El tren del temps,Txarango,"El tren del temps, de l'àlbum ""El cor de la terra"" (Txarango) - Viasona",64,pop-rock
820,Ara mateix,Lluís Llach,"Ara mateix, de l'àlbum ""Poetes"" (Lluís Llach) - Viasona",64,cançó autor
821,Oh Susana,Ara va de bo,"Oh Susana, de l'àlbum ""Nero nero nas"" (Ara va de bo) - Viasona",63,folk
822,Els reis de l'Orient,Rabadàb,"Els reis de l'Orient, de l'àlbum ""Els reis de l'Orient"" (Rabadàb) - Viasona",63,folk
823,Les cobles del Peirot,El Pont d'Arcalís,"Les cobles del Peirot, de l'àlbum ""Pirineus"" (El Pont d'Arcalís) - Viasona",63,folk
824,30 monedes,La Ludwig Band,"30 monedes, de l'àlbum ""La mateixa sort"" (La Ludwig Band) - Viasona",63,pop-rock
825,Mi amigo José,República Ska,"Mi amigo José, de l'àlbum ""Ja som aquí"" (República Ska) - Viasona",63,pop-rock
826,Vinc d'un poble,Judit Neddermann,"Vinc d'un poble, de l'àlbum ""Nua"" (Judit Neddermann) - Viasona",63,cançó autor
827,Aniversari,Manel,"Aniversari, de l'àlbum ""10 milles per veure una bona armadura"" (Manel) - Viasona",63,pop-rock
828,Queda't així,Joan Dausà,"Queda't així, de l'àlbum ""Queda't així"" (Joan Dausà) - Viasona",63,cançó autor
829,LA SALSA,Figa Flawas,"LA SALSA, de l'àlbum ""La Calçotada"" (Figa Flawas) - Viasona",63,música urbana
830,"Surt sol, solet",Club Súper 3,"Surt sol, solet, de l'àlbum ""El cançoner del mic"" (Club Súper 3) - Viasona",63,folk
831,Jo volia ketchup,Joan Adrià Pistola,"Jo volia ketchup, de l'àlbum ""ManaCovid clàssics"" (Joan Adrià Pistola) - Viasona",63,pop-rock
832,Astronauta rimador,Antònia Font,"Astronauta rimador, de l'àlbum ""Coser i cantar"" (Antònia Font) - Viasona",63,pop-rock
833,Watusi'65,Els Surfing Sirles,"Watusi'65, de l'àlbum ""Romaní, semen i sang"" (Els Surfing Sirles) - Viasona",63,pop-rock
834,El temps de les cireres,Joan-Pau Giné,"El temps de les cireres, de l'àlbum ""Adiu, ça va?"" (Joan-Pau Giné) - Viasona",63,cançó autor
835,De pares a fills,Els Catarres,"De pares a fills, de l'àlbum ""Postals"" (Els Catarres) - Viasona",63,pop-rock
836,La mestra,Zoo,"La mestra, de l'àlbum ""Raval"" (Zoo) - Viasona",63,música urbana
837,Les paraules que triem no dir,Els Amics de les Arts,"Les paraules que triem no dir, de l'àlbum ""Les paraules que triem no dir"" (Els Amics de les Arts) - Viasona",63,pop-rock
838,A dins d'un bosc cantava,La Pataqueta,"A dins d'un bosc cantava, de l'àlbum ""La Pataqueta"" (La Pataqueta) - Viasona",63,folk
839,Romançó del fill de vídua,Els 3 tambors,"Romançó del fill de vídua, de l'àlbum ""Els 3 Tambors"" (Els 3 tambors) - Viasona",63,folk
840,Cant dels maulets,Al Tall,"Cant dels maulets, de l'àlbum ""Quan el mal ve d'Almansa..."" (Al Tall) - Viasona",63,folk
841,La mare,Joan-Llorenç Solé,"La mare, de l'àlbum ""I si l'amor fos un conte..."" (Joan-Llorenç Solé) - Viasona",63,cançó autor
842,Vella xiruca,Jaume Arnella,"Vella xiruca, de l'àlbum ""Iukaidí I"" (Jaume Arnella) - Viasona",62,folk
843,Corbelles,Zoo,"Corbelles, de l'àlbum ""Tempestes vénen del Sud"" (Zoo) - Viasona",62,música urbana
844,Sóc de l'oest,Lo Pardal Roquer,"Sóc de l'oest, de l'àlbum ""Vol. 2. Ruc-a-billy & cat music"" (Lo Pardal Roquer) - Viasona",62,pop-rock
845,Tu o jo,Dan Peralbo i El Comboi,"Tu o jo, de l'àlbum ""Dan Peralbo i El comboi"" (Dan Peralbo i El Comboi) - Viasona",62,pop-rock
846,On són aquelles pomes,Dagoll Dagom,"On són aquelles pomes, de l'àlbum ""Mar i cel"" (Dagoll Dagom) - Viasona",62,cançó autor
847,Rentar-se les mans,Dàmaris Gelabert,"Rentar-se les mans, de l'àlbum ""Cançons per Aprendre: 0-3 Anys, Vol I"" (Dàmaris Gelabert) - Viasona",62,folk
848,Pecat original,Naina,"Pecat original, de l'àlbum ""Pecat original"" (Naina) - Viasona",62,música urbana
849,El capellà i la gallina,"Xerramequ Tiquis Miquis, Núria Lozano","El capellà i la gallina, de l'àlbum ""Musiquetes per a la Bressola"" (Xerramequ Tiquis Miquis, Núria Lozano) - Viasona",62,folk
850,Em poses a 100,Mak & Sak feat. Xana,"Em poses a 100, de l'àlbum ""Em poses a 100"" (Mak & Sak feat. Xana) - Viasona",62,música urbana
851,Pugeu a bes,"Pau Riba, Orchestra Fireluche","Pugeu a bes, de l'àlbum ""Segona florada"" (Pau Riba, Orchestra Fireluche) - Viasona",62,cançó autor
852,Amb tu podria estar,Renaldo & Clara,"Amb tu podria estar, de l'àlbum ""Amb tu podria estar"" (Renaldo & Clara) - Viasona",62,pop-rock
853,Mariner de terra endins,Clara,"Mariner de terra endins, de l'àlbum ""L'altra cara de l'havanera"" (Clara) - Viasona",62,havanera
854,Teteo i caliu,31 FAM,"Teteo i caliu, de l'àlbum ""R31"" (31 FAM) - Viasona",62,música urbana
855,El testament d'Amèlia,Rafael Subirachs,"El testament d'Amèlia, de l'àlbum ""Bac de Roda"" (Rafael Subirachs) - Viasona",62,folk
856,La mosca tafanera,Club Súper 3,"La mosca tafanera, de l'àlbum ""Mac, Mec, Mic!"" (Club Súper 3) - Viasona",62,folk
857,CAPAÇ,Naina,"CAPAÇ, de l'àlbum ""Vives o mortes"" (Naina) - Viasona",62,música urbana
858,Em moro (Mov 4: El peso),Sílvia Pérez Cruz,"Em moro (Mov 4: El peso), de l'àlbum ""Toda la vida, un día"" (Sílvia Pérez Cruz) - Viasona",62,cançó autor
859,Batega,Txarango,"Batega, de l'àlbum ""Som riu"" (Txarango) - Viasona",62,pop-rock
860,Nit de Sant Joan,Sisa,"Nit de Sant Joan, de l'àlbum ""La nit de Sant Joan"" (Sisa) - Viasona",62,cançó autor
861,Cabell d'àngel,Mar Pujol,"Cabell d'àngel, de l'àlbum ""Cançons de rebost"" (Mar Pujol) - Viasona",62,cançó autor
862,Somnis,Albert Pla,"Somnis, de l'àlbum ""Anem al llit"" (Albert Pla) - Viasona",62,cançó autor
863,A trenc d’alba,Marala,"A trenc d’alba, de l'àlbum ""A trenc d'alba"" (Marala) - Viasona",62,folk
864,Milions d'estrelles,Xanguito,"Milions d'estrelles, de l'àlbum ""Milions d'estrelles"" (Xanguito) - Viasona",62,pop-rock
865,Seria fantàstic,Joan Manuel Serrat,"Seria fantàstic, de l'àlbum ""Fa 20 anys que tinc 20 anys"" (Joan Manuel Serrat) - Viasona",61,cançó autor
866,Estic protegit per les estrelles,Club Súper 3,"Estic protegit per les estrelles, de l'àlbum ""Clubifaximàtic"" (Club Súper 3) - Viasona",61,folk
867,Cançó d'Idriss,Dagoll Dagom,"Cançó d'Idriss, de l'àlbum ""Mar i cel"" (Dagoll Dagom) - Viasona",61,cançó autor
868,Cançó dels colors,Dani Miquel,"Cançó dels colors, de l'àlbum ""Més Musiqueries"" (Dani Miquel) - Viasona",61,folk
869,Raons de pes,Umpah-Pah,"Raons de pes, de l'àlbum ""Raons de pes"" (Umpah-Pah) - Viasona",61,pop-rock
870,La primavera,Dàmaris Gelabert,"La primavera, de l'àlbum ""Cançons Populars & noves"" (Dàmaris Gelabert) - Viasona",61,folk
871,A la plaça hi ha sardanes,Salomé,"A la plaça hi ha sardanes, de l'àlbum ""Sardanes cantades"" (Salomé) - Viasona",61,folk
872,Quatre pedres,Club Súper 3,"Quatre pedres, de l'àlbum ""El cançoner del mic"" (Club Súper 3) - Viasona",61,folk
873,"Manela, no vull currar per vostè",La Ludwig Band,"Manela, no vull currar per vostè, de l'àlbum ""Manela, no vull currar per vostè"" (La Ludwig Band) - Viasona",61,pop-rock
874,No ho pots haver oblidat,Pilseners,"No ho pots haver oblidat, de l'àlbum ""Acer roent"" (Pilseners) - Viasona",61,pop-rock
875,La dama d'Aragó,Maria del Mar Bonet,"La dama d'Aragó, de l'àlbum ""Bellver"" (Maria del Mar Bonet) - Viasona",61,folk
876,Ballmanetes,Dàmaris Gelabert,"Ballmanetes, de l'àlbum ""Jocs de falda d'ara i de sempre"" (Dàmaris Gelabert) - Viasona",61,folk
877,Follim Follam (bis),Follim Follam,"Follim Follam (bis), de l'àlbum ""Cançons porques 1"" (Follim Follam) - Viasona",61,folk
878,Havaneres davant del mar,JULS,"Havaneres davant del mar, de l'àlbum ""Amb amor"" (JULS) - Viasona",61,havanera
879,El Pepet i la Pepeta,Club Súper 3,"El Pepet i la Pepeta, de l'àlbum ""Mac, Mec, Mic!"" (Club Súper 3) - Viasona",61,folk
880,Aquí és Nadal i estic content,La Pegatina,"Aquí és Nadal i estic content, de l'àlbum ""Aquí és Nadal i estic content"" (La Pegatina) - Viasona",61,pop-rock
881,Bolero amor platònic,Música Nostra,"Bolero amor platònic, de l'àlbum ""De dia i de nit"" (Música Nostra) - Viasona",61,folk
882,Pirineu (de cançó d’amor i de guerra),Ramon Calduch,"Pirineu (de cançó d’amor i de guerra), de l'àlbum ""Las nostres cançons"" (Ramon Calduch) - Viasona",61,folk
883,És Carnaval i tot s'hi val!,Ambauka,"És Carnaval i tot s'hi val!, de l'àlbum ""És carnaval i tot s'hi val!"" (Ambauka) - Viasona",61,folk
884,Així com cell qui es veu prop de la mort,Raimon,"Així com cell qui es veu prop de la mort, de l'àlbum ""Monestir de Montserrat"" (Raimon) - Viasona",61,cançó autor
